tm_18_36450			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_36636			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S']
tm_18_36642			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'D2N', 'D2S', 'D2E']
tm_18_36647			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2W', 'D2N', 'D2S', 'D2W']
tm_18_36650			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_36665			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'W2U', 'W2D', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2W']
tm_18_36677			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'W2U', 'W2D', 'E2D', 'U2N', 'U2S', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_36680			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'W2U', 'W2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_36681			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'W2U', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E']
tm_18_36689			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_36695			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_36700			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'W2D', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_36701			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'N2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_36975			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2U', 'S2U', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_37416			['E2N', 'E2S', 'W2N', 'W2S', 'N2W', 'N2E', 'N2D', 'S2D', 'W2D', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_50389			['E2N', 'E2S', 'W2N', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W']
tm_18_50409			['E2N', 'E2S', 'W2N', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2E', 'D2N', 'D2E']
tm_18_50458			['E2N', 'E2S', 'W2N', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_51005			['E2N', 'E2S', 'W2N', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'W2U', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2E']
tm_18_51288			['E2N', 'E2S', 'W2N', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2D', 'W2D', 'E2U', 'E2D', 'U2N', 'U2E', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_51389			['E2N', 'E2S', 'W2N', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_51663			['E2N', 'E2S', 'W2N', 'S2E', 'N2W', 'N2E', 'N2U', 'S2U', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_52104			['E2N', 'E2S', 'W2N', 'S2E', 'N2W', 'N2E', 'N2D', 'S2D', 'W2D', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_60453			['E2N', 'E2S', 'W2S', 'S2W', 'S2E', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W']
tm_18_60495			['E2N', 'E2S', 'W2S', 'S2W', 'S2E', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2S', 'U2E', 'D2S', 'D2E']
tm_18_60522			['E2N', 'E2S', 'W2S', 'S2W', 'S2E', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_61577			['E2N', 'E2S', 'W2S', 'S2W', 'S2E', 'N2E', 'N2U', 'S2U', 'S2D', 'W2U', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2S', 'D2E']
tm_18_61727			['E2N', 'E2S', 'W2S', 'S2W', 'S2E', 'N2E', 'N2U', 'S2U', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_62008			['E2N', 'E2S', 'W2S', 'S2W', 'S2E', 'N2E', 'N2D', 'S2U', 'S2D', 'W2D', 'E2U', 'E2D', 'U2S', 'U2E', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_62168			['E2N', 'E2S', 'W2S', 'S2W', 'S2E', 'N2E', 'N2D', 'S2D', 'W2D', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_62247			['E2N', 'E2S', 'W2S', 'S2W', 'S2E', 'N2E', 'S2U', 'S2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_69769			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W']
tm_18_69838			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_69981			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2E']
tm_18_70153			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2D', 'E2U', 'E2D', 'U2E', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_70224			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2E', 'D2W']
tm_18_70236			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'E2U', 'E2D', 'U2N', 'U2E', 'U2W', 'D2N', 'D2E', 'D2W']
tm_18_70243			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'E2U', 'E2D', 'U2S', 'U2E', 'U2W', 'D2S', 'D2E', 'D2W']
tm_18_70246			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'E2U', 'E2D', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_70476			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2E', 'D2W']
tm_18_70700			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2D', 'E2U', 'E2D', 'U2N', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_70769			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_70983			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'S2U', 'S2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2S', 'D2E', 'D2W']
tm_18_71043			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'S2U', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_71055			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'S2U', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_71351			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2D', 'S2U', 'S2D', 'E2U', 'E2D', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_71484			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2D', 'S2D', 'W2D', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_71485			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'N2D', 'S2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_71563			['E2N', 'E2S', 'S2W', 'S2E', 'N2W', 'N2E', 'S2U', 'S2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_83182			['E2N', 'W2N', 'W2S', 'S2W', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W']
tm_18_83209			['E2N', 'W2N', 'W2S', 'S2W', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2W', 'D2N', 'D2W']
